Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2011,2011,millions,13.24,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2012,2012,millions,15.08,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2013,2013,millions,14.27,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2014,2014,millions,12.53,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2015,2015,millions,11.92,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2010,2010,millions,16.767214,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2011,2011,millions,18.405371,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2012,2012,millions,19.375721,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2013,2013,millions,18.946858,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2014,2014,millions,16.623974,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2015,2015,millions,13.220076,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2010,2010,millions,11.398661,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2011,2011,millions,11.630137,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2012,2012,millions,13.102296,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2013,2013,millions,12.398481,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2014,2014,millions,10.89762,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2015,2015,millions,10.414524,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2010,2010,millions,14.175324,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2011,2011,millions,14.463186,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2012,2012,millions,16.293956,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2013,2013,millions,15.418695,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2014,2014,millions,13.552231,XAM
6,Andorra,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2015,2015,millions,12.951455,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2010,2010,millions,93.9,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2011,2011,millions,89.79,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2012,2012,millions,83.06,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2013,2013,millions,79.64,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2014,2014,millions,80.23,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2015,2015,millions,82.27,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6110,Value US$,2010,2010,millions,124.363456,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6110,Value US$,2011,2011,millions,124.820107,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6110,Value US$,2012,2012,millions,106.720651,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6110,Value US$,2013,2013,millions,105.741259,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6110,Value US$,2014,2014,millions,106.443848,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6110,Value US$,2015,2015,millions,91.242924,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2010,2010,millions,84.544578,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2011,2011,millions,78.87236,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2012,2012,millions,72.166893,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2013,2013,millions,69.195167,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2014,2014,millions,69.777822,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2015,2015,millions,71.879443,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2010,2010,millions,105.139256,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2011,2011,millions,98.085311,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2012,2012,millions,89.746422,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2013,2013,millions,86.050798,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2014,2014,millions,86.775385,XAM
6,Andorra,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2015,2015,millions,89.38895,XAM
7,Angola,22008,Gross Domestic Product,6109,Value Local Currency,2010,2010,millions,7701651.475,XAM
7,Angola,22008,Gross Domestic Product,6109,Value Local Currency,2011,2011,millions,10500941.84,XAM
7,Angola,22008,Gross Domestic Product,6109,Value Local Currency,2012,2012,millions,12224949.83,XAM
7,Angola,22008,Gross Domestic Product,6109,Value Local Currency,2013,2013,millions,13195003.55,XAM
7,Angola,22008,Gross Domestic Product,6109,Value Local Currency,2014,2014,millions,14323859.22,XAM
7,Angola,22008,Gross Domestic Product,6109,Value Local Currency,2015,2015,millions,14161788.37,XAM
7,Angola,22008,Gross Domestic Product,6110,Value US$,2010,2010,millions,83799.47893,XAM
7,Angola,22008,Gross Domestic Product,6110,Value US$,2011,2011,millions,111789.746,XAM
7,Angola,22008,Gross Domestic Product,6110,Value US$,2012,2012,millions,128052.9134,XAM
7,Angola,22008,Gross Domestic Product,6110,Value US$,2013,2013,millions,136709.8919,XAM
7,Angola,22008,Gross Domestic Product,6110,Value US$,2014,2014,millions,145712.1776,XAM
7,Angola,22008,Gross Domestic Product,6110,Value US$,2015,2015,millions,117955.2358,XAM
7,Angola,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2010,2010,millions,4795264.034,XAM
7,Angola,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2011,2011,millions,4961754.658,XAM
7,Angola,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2012,2012,millions,5385595.051,XAM
7,Angola,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2013,2013,millions,5652429.23,XAM
7,Angola,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2014,2014,millions,5883755.494,XAM
7,Angola,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2015,2015,millions,6060677.602,XAM
7,Angola,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2010,2010,millions,55017.33889,XAM
7,Angola,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2011,2011,millions,56927.53006,XAM
7,Angola,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2012,2012,millions,61790.36356,XAM
7,Angola,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2013,2013,millions,64851.82302,XAM
7,Angola,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2014,2014,millions,67505.89074,XAM
7,Angola,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2015,2015,millions,69535.76511,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2010,2010,millions,475984.636,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2011,2011,millions,613851.5587,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2012,2012,millions,742009.2316,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2013,2013,millions,858663.8719,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2014,2014,millions,1160780.864,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2015,2015,millions,976264.1367,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2010,2010,millions,5179.053428,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2011,2011,millions,6534.871905,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2012,2012,millions,7772.338145,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2013,2013,millions,8896.386016,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2014,2014,millions,11808.26374,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2015,2015,millions,8131.421215,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2010,2010,millions,352750.2788,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2011,2011,millions,452469.1894,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2012,2012,millions,554723.9369,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2013,2013,millions,638459.517,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2014,2014,millions,785925.933,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2015,2015,millions,706129.7484,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2010,2010,millions,4047.197713,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2011,2011,millions,5191.29928,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2012,2012,millions,6364.495179,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2013,2013,millions,7325.215746,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2014,2014,millions,9017.137136,XAM
7,Angola,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2015,2015,millions,8101.614299,XAM
7,Angola,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2010,2010,millions,349791.5854,XAM
7,Angola,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2011,2011,millions,437658.7577,XAM
7,Angola,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2012,2012,millions,538299.9438,XAM
7,Angola,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2013,2013,millions,636968.056,XAM
7,Angola,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2014,2014,millions,709638.6117,XAM
7,Angola,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2015,2015,millions,669610.6191,XAM
7,Angola,22075,Value Added (Total Manufacturing),6110,Value US$,2010,2010,millions,3805.982741,XAM
7,Angola,22075,Value Added (Total Manufacturing),6110,Value US$,2011,2011,millions,4659.178394,XAM
7,Angola,22075,Value Added (Total Manufacturing),6110,Value US$,2012,2012,millions,5638.540613,XAM
7,Angola,22075,Value Added (Total Manufacturing),6110,Value US$,2013,2013,millions,6599.455144,XAM
7,Angola,22075,Value Added (Total Manufacturing),6110,Value US$,2014,2014,millions,7218.933516,XAM
7,Angola,22075,Value Added (Total Manufacturing),6110,Value US$,2015,2015,millions,5577.267248,XAM
7,Angola,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2010,2010,millions,248803.6909,XAM
7,Angola,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2011,2011,millions,318918.409,XAM
7,Angola,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2012,2012,millions,399942.8979,XAM
7,Angola,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2013,2013,millions,476708.0333,XAM
7,Angola,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2014,2014,millions,487815.0617,XAM
7,Angola,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2015,2015,millions,487899.1598,XAM
7,Angola,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2010,2010,millions,2854.59088,XAM
7,Angola,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2011,2011,millions,3659.035677,XAM
7,Angola,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2012,2012,millions,4588.651176,XAM
7,Angola,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2013,2013,millions,5469.397979,XAM
7,Angola,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2014,2014,millions,5596.831868,XAM
7,Angola,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2015,2015,millions,5597.796748,XAM
258,Anguilla,22008,Gross Domestic Product,6109,Value Local Currency,2010,2010,millions,723.41,XAM
258,Anguilla,22008,Gross Domestic Product,6109,Value Local Currency,2011,2011,millions,789.52,XAM
258,Anguilla,22008,Gross Domestic Product,6109,Value Local Currency,2012,2012,millions,756.3,XAM
258,Anguilla,22008,Gross Domestic Product,6109,Value Local Currency,2013,2013,millions,761.38,XAM
258,Anguilla,22008,Gross Domestic Product,6109,Value Local Currency,2014,2014,millions,840.63,XAM
258,Anguilla,22008,Gross Domestic Product,6109,Value Local Currency,2015,2015,millions,863.32,XAM
258,Anguilla,22008,Gross Domestic Product,6110,Value US$,2010,2010,millions,267.92963,XAM
258,Anguilla,22008,Gross Domestic Product,6110,Value US$,2011,2011,millions,292.414815,XAM
258,Anguilla,22008,Gross Domestic Product,6110,Value US$,2012,2012,millions,280.111111,XAM
258,Anguilla,22008,Gross Domestic Product,6110,Value US$,2013,2013,millions,281.992593,XAM
258,Anguilla,22008,Gross Domestic Product,6110,Value US$,2014,2014,millions,311.344444,XAM
258,Anguilla,22008,Gross Domestic Product,6110,Value US$,2015,2015,millions,319.748148,XAM
258,Anguilla,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2010,2010,millions,647.867729,XAM
258,Anguilla,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2011,2011,millions,674.343163,XAM
258,Anguilla,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2012,2012,millions,632.153091,XAM
258,Anguilla,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2013,2013,millions,628.333493,XAM
258,Anguilla,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2014,2014,millions,660.606184,XAM
258,Anguilla,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2015,2015,millions,680.091949,XAM
258,Anguilla,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2010,2010,millions,239.951011,XAM
258,Anguilla,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2011,2011,millions,249.756727,XAM
258,Anguilla,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2012,2012,millions,234.130774,XAM
258,Anguilla,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2013,2013,millions,232.716109,XAM
258,Anguilla,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2014,2014,millions,244.668957,XAM
258,Anguilla,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2015,2015,millions,251.885907,XAM
258,Anguilla,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2010,2010,millions,13.15,XAM
258,Anguilla,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2011,2011,millions,16.73,XAM
258,Anguilla,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2012,2012,millions,17.09,XAM
258,Anguilla,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2013,2013,millions,15.63,XAM
258,Anguilla,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2014,2014,millions,16.73,XAM
258,Anguilla,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2015,2015,millions,17.66,XAM
258,Anguilla,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2010,2010,millions,4.87037,XAM
258,Anguilla,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2011,2011,millions,6.196296,XAM
258,Anguilla,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2012,2012,millions,6.32963,XAM
258,Anguilla,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2013,2013,millions,5.788889,XAM
258,Anguilla,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2014,2014,millions,6.196296,XAM
